0.9913260237712709,0.008674098235118638
0.9656047093297646,0.034395355580037645
0.9237296375339961,0.07627055258758471
0.8671549027717402,0.13284523490870365
0.7978438783777111,0.20215628371801406
0.718203957940664,0.2817962889188654
0.6309993526950584,0.36900083413358925
0.5392567636760786,0.46074352490308124
0.4461601781613762,0.5538400898378748
0.3549397598664833,0.6450604443569282
0.26875973342367954,0.7312405417618217
0.1906086149412323,0.8093916346052487
0.12319535410062048,0.8768048273926683
0.06885555384135263,0.9311448382294192
0.02947018804982564,0.9705300101513025
0.006401015649585966,0.9935991874965995
0.0004430854370236191,0.9995571241686209
0.01179776035000458,0.9882023779045277
0.040065961996595435,0.9599343221744127
0.08426256423101644,0.9157375757638733
0.14285077495026877,0.8571493634570395
0.21379620653949222,0.7862039786618589
0.29463757977893273,0.7053625404301648
0.3825726686409901,0.6174275146762802
0.4745560210977073,0.5254441473728628
0.5674043371941003,0.43259577348286243
0.6579076261037059,0.34209249933006924
0.7429404073139697,0.2570597531284672
0.8195697867894097,0.18043031703451504
0.885157462026597,0.11484265924950715
0.9374505981543054,0.06254955027875907
0.9746593990962086,0.025340693869821716
0.9955190470748542,0.004481064486269713
0.9993324156116654,0.0006676999783639232
0.9859937068964577,0.014006371043344736
0.9559914992771594,0.04400864655288604
0.9103902970635873,0.08960977221244094
0.8507938711197526,0.14920622208674109
0.77928774788494,0.2207123613304966
0.6983668234687744,0.3016332288430468
0.6108484812821721,0.38915165615845804
0.5197734317728704,0.48022665412283266
0.42830132883737826,0.5716987143756967
0.33960046552950907,0.6603996906463714
0.2567375535418433,0.743262520424894
0.1825731328900909,0.8174269888022119
0.11966169359342371,0.8803384879195436
0.07016442981728323,0.9298356359053251
0.03577562687732,0.9642244825101541
0.017664436579564187,0.982335667739027
0.016436105204966512,0.9835640441830646
0.032112243950561406,0.9678878408054593
0.06413147736745115,0.9358686914991571
0.11137056173261463,0.8886295262716758
0.1721843364146778,0.8278157364276986
0.24446439995395144,0.7555356912380963
0.32571315821489344,0.6742868733966854
0.4131311497346597,0.5868689445826005
0.503715207402595,0.49628483365321846
0.5943623101999831,0.4056377016206009
0.6819776669854126,0.3180223875879357
0.7635815761571325,0.23641843510718025
0.8364119706141852,0.16358805183275485
0.8980194395511967,0.10198059230294622
0.9463506590433826,0.053649335193820494
0.9798182633780917,0.02018178477123511
0.997353845933031,0.0026461687084494835
0.9984433088934523,0.0015566697015759908
0.9831426095554373,0.016857415611487944
0.9520732981453125,0.047926683940631196
0.9063995727061173,0.09360038940761604
0.8477854175499517,0.15221455611329734
0.7783351329694187,0.22166479905995637
0.7005192592366354,0.2994806991119354
0.6170868646523556,0.38291306017458043
0.5309702057391562,0.46902970340548206
0.44518192292941033,0.5548179966006792
0.3627106673325581,0.6372892254313215
0.28641809445349303,0.7135818188141275
0.21893998839291048,0.7810599061911583
0.1625966052625152,0.8374032696631283
0.11931357401331859,0.8806863207663843
0.09055715307910267,0.9094427239121254
0.07728579889790692,0.922714068163127
0.07991936543314221,0.9200805134819234
0.09832725005806414,0.9016726077895638
0.13183555355293805,0.8681643169501426
0.1792533676751448,0.8207464840467483
0.23891627811919072,0.7610835491422577
0.30874665736085105,0.6912531778148518
0.38632777825525205,0.6136720344084509
0.4689889587940337,0.5310108556421247
0.5538998507093927,0.4460999494752885
0.638168774478038,0.3618310073383163
0.7189435420782708,0.28105624438748195
0.7935098957750994,0.20648987649161568
0.8593845697190928,0.14061520094393481
0.9144002163898651,0.08559954727054594
0.9567783398622164,0.04322140934939489
0.9851888204479325,0.01481093040391539
0.9987932074706285,0.0012065341788013216
0.9972708009539603,0.0027289283749711343
0.9808266233527995,0.019173105565217355
